score,sentiment_category,sentiment_score,comment
5.0,pos,0.9853187799453735,上周末，我们体验了遇龙河的漂流之旅。整个过程中，我们既感受到了河流的湍急带来的刺激，也沉醉于沿途的自然风光。河流水质清澈，周围绿树环绕，让人心旷神怡。安全措施方面，工作人员提供了专业的安全指导，并确保每位游客都穿戴了救生衣。在遇到急流时，他们也会及时提供帮助，确保安全。服务团队非常专业和友好，他们不仅在出发前详细解释了漂流的注意事项，而且在漂流过程中也始终保持警惕，确保每位游客的安全。我们还拍摄了一些美丽的照片和视频，记录下了这难忘的时刻。
5.0,pos,0.9145954251289368,遇龙河是阳朔仅次于漓江的第二大河流。发源于临桂县古里河，流经阳朔三乡镇三十余个村庄，沿桂（林）阳（朔）公路(国道321线)走向缓缓南流。至穿岩古榕景区青厄渡口处与金宝河汇合后流入漓江。
5.0,pos,0.9934281706809998,🍇桂林山水甲天下，阳朔山水甲桂林。没去过阳朔，就不算到过桂林。阳朔是桂林市的一个县，以绿水青山而闻名天下。来阳朔玩一定要体验一下人工竹筏，亲身感受“小小竹排江中游，巍巍青山两岸走”的美好❤。 🍇阳朔竹筏有很多段可以选择，强烈推荐遇龙河金龙桥—旧县的这一段！全程大概1h~1.5h不等。是所有段中景色最好，最长的一段。 🍇如果不想拍出的照片里面都是人人人人人，那我建议大家起早一点自由行。跟团的话，大多都是8点9点去各个酒店接人，而码头8点就正式上班啦😶！ 🍇码头已经被承包啦，在金龙桥有专门的售票点。目前好像没有很大程度的优惠，基本都是255/筏。（就是两个人乘坐竹筏，票价一共255RMB）价格稍微小贵，但真的值得！ 🍇沿途有一些落差，鞋基本都会湿。个别落差有点大可能会湿衣服，建议大家去的时候最好穿凉鞋。中间会有2～3个拍摄点，如果想要照片的话到终点有工作台，一张照片RMB20。大家按需选择就好，不是强制消费的。 🍇最后再次提醒大家，在竹筏上看到好的景色赶紧拍照，不走回头路的，错过了就拍不到啦
5.0,pos,0.9838862419128418,阳朔遇龙河漂流👍真心值得大家去尝试👍我今天就点评几句吧： 1、可以直接先去遇龙河的源头富里桥拍照，这个景点非常小众但真的很漂亮 2、从富里桥坐当地人的摩托车🏍️15元就可以到遇龙河金龙桥码头，然后携程出票255元，秒出 3、从金龙桥码头双人竹筏漂流到旧县10公里1.5小时，真心一路全部都是美景
5.0,pos,0.7883893847465515,端午节去的，漓江涨大水，整个江都是黄的。还好遇龙河还是山青水秀的，就天气不太好，有点闷热。人很多，跟团基本上都会来凉快流。全程可能就1公里多，全程加上排队30-40分钟嘛。非常多的漂流小船，男女船工都有。有一个小坎坎，过的时候一定要抬头抬脚，正对方有拍照的。20元一张，还可以扫描二维码下到手机里。自己是拍不到自己，所以一定要注意表情。
5.0,neg,0.6350343227386475,我遊的是金龍橋至工縣這段，竹筏師傅剛開始挺熱情的，直到我們拒絕竹筏師傅的收費項目後，直接一言不發，撐船速度也變快，問一下話，態度像欠他好幾百萬似的，不情不願，後來我們直接無視他，繼續賞景。整體來說景色還是不錯的，山清水秀
5.0,pos,0.9684692025184631,来阳朔一定要来遇龙河漂流 建议最好租一个电摩 遇龙河漂流点在十里画廊的一个支路上 但是还是有一段距离的 如果骑自行车估计要累爬下了 电摩反倒刚刚好顺便还可以欣赏一下两岸风景 也是很美的 不同于漓江遇龙河美得精致 放眼望去一片净绿 言语难舒 敬请观图
5.0,pos,0.9819141030311584,遇龙河长约16km，常年水质清澈，水流缓缓。相比“大家闺秀”的漓江，遇龙河则是“小家碧玉”，是最美的漂流线路之一，有小漓江的美称。与漓江竹筏漂流的不同在于，这儿全靠人工手撑竹筏漂流，一条筏上只能坐2 人。河上还有当地人为过河而筑的28 个堤坝，也为漂流增添了乐趣。这一段是景色最美的，两人一艘船，在停车场有买门票（120一人，免费送到码头）就是8：00去太晚了，排了2h的队才坐上船，建议7：30去，早点的话没那么晒，也不会赶上旅游团~还有船夫脸皮超厚，硬要你给小费！！
5.0,pos,0.9793154001235962,除了漂流，推荐大家一个最佳游戏玩方式，租电瓶车从工农挢头右拐，一路沿河骑游，到骥马码头可以骑上河边砖路，一路走走停停，简直太美了，比十里画廊风光好太多了，大家可以看图
5.0,pos,0.986356258392334,遇龙河本来都不打算漂了，因为前两天玩的已经很尽兴了，结果今天朋友要去就只有抱着来都来了去漂一下，还是觉得物超所值了，整个金龙桥到旧县的河段很漂亮，全程漂够了90分钟，9个错落下沉也很有趣味性，整体很满意。
5.0,pos,0.9723594188690186,遇龙河十里画廊景区内最值得体验的就是遇龙河的竹筏漂流，乘坐竹筏的时候，可以欣赏到最纯正的桂林山水景色。遇龙河漂流沿路有6个码头，全程漂流下来，需要5个小时左右，但是通常是在遇龙河十里画廊景区内漂流。我们所乘坐的竹筏是从金龙桥到工农桥码头线路，也是被公认为景色最好的一段。遇龙河的竹筏漂流是一个人工的竹筏，一排竹筏只能乘坐两名游客，乘坐竹筏在遇龙河上漂流，很宁静，两边的景色和平静的湖面，凸显出桂林山水的特色。整个行程大概1个小时左右，全程经过4个有落差的区域，游客还能体验漂流的落差感，很有趣。有些竹筏工人在中途会问游客是否需要介绍景点或者唱歌，假如需要的话，会问游客索要小费，这是自愿给的，假如要给，可以给20元。假如你只是想安安静静的欣赏沿路的景色，可以不需要竹筏工讲解或者唱歌的。
5.0,pos,0.6094744205474854,骑自行车1小时从阳朔去金龙桥，骑山路简直要了老命了 缺乏锻炼伤不起，两个扁桃体发炎的病号在山路上狂饮双黄连，不过竟然准时到达遇龙河漂流了 Nothing is imposibile!“看，这座破桥建于明朝永乐年间”“--你们可以去旁边那家饭店吃饭，网上评价蛮好的。--我们去吃师傅你有回扣吗？--有啊，免费的一顿饭。”师傅您太实诚了。 
5.0,pos,0.9316203594207764,遇龙河景区既有自然风光又有趣味性游玩，可以坐船观赏河两岸风景，还可以攀爬瀑布，攀爬瀑布提供的草鞋和雨衣也是很有特色，里面有很长一段路程分为水路和陆路两种方式，夏天穿着草鞋从水路里走既清凉又有趣;回程时可以坐轨道车，惊险刺激，值得推荐。
5.0,pos,0.9768171906471252,撑筏的大姐特别好，一路上讲解各种不同的景点，陪我们聊天。遇龙河的风景很棒，整个上半段漂下来感觉特别不虚此行。还有路上的烤鱼，非常好吃。
5.0,pos,0.9949094653129578,非常棒，就是时间短了些 下次定个半小时的。飞在空中，阳朔独特的喀斯特地貌一览无余，还有脚下的遇龙河蜿蜒曲折，小小竹筏顺江流，美极了！
5.0,pos,0.9410049915313721,🌟路线建议选：金龙桥——旧县 理由1⃣️时常最长，90分钟 理由2⃣️路线不往返 理由3⃣️有9层阶梯 像玩激流勇进一样 很刺激 理由4⃣️途径3座经典的桥：金龙桥——遇龙桥（最古老的桥）——仙桂桥（非常非常矮，接近河面） 理由5⃣️旧县下船后往南骑行5分钟就到了十里画廊景区，非常方便&顺路，或往北，骑行去到遇龙河景区（据说这里是阳朔县最适合骑行的地方喲） ⚠️ 🌧️出行前一定一定要看好天气！阳朔一下雨就会涨水，基本人工竹筏就会停运了 🩴+🩳是绝配！一定要备着 🕶️+👒是仙女必备～阳朔紫外线非常强 Have Fun~
5.0,neg,0.890733540058136,来过两次阳朔，我觉得月亮山和大榕树，图腾古道就是忽悠人的，破烂的设施，骑马射箭的乡村风，对了，门口还有大喇叭月亮剧场的表演，拜托，家门口的各种古镇，ktv都玩不完，来这是看风景的好吧！遇龙河和龙脊梯田是我唯一对桂林的好印象，至于西街，我呵呵，年纪大了怕吵，再说楼下就有步行街天天逛 ，我逛它做甚?所以我就传些桂林野寨子，龙脊梯田的相片给真正懂得自然美，旅游意义的人看。
5.0,pos,0.9756441712379456,遇龙河位于桂林市阳朔县，它属于漓江支流，也是阳朔境内最长的河流，同时也是一个很火爆的漂流圣地，人称“小漓江”，不是漓江胜似漓江。水质清澈，水流缓缓，整个遇龙河景区，没有任何现代建筑，没有任何人工雕琢痕迹，没有任何一点都市喧嚣，一切都是那么原始、自然、古朴、纯净，实为桂林地区最大的纯自然山水园地。
5.0,pos,0.9261753559112549,我是一个胆子特别小的人，怕高怕水怕刺激，这是我第一次突破心理防线去游玩的项目，大巴缓缓到达目的地，下车买票，告诉我们一些注意事项，大家开始准备，其余东西都寄存，寄存挺贵的，十块钱还是二十块钱一个柜子，然后坐着工作人员的车到达上伐地点，要说就是这一路上啊，弯道特别多而且每次都很陡，没有十年以上的开车经验，我估计根本不敢过，下面就是大山谷，超级害怕，好在司机师傅，叉叉叉的，一路飙车，下车后开始安排体重相等的坐一个伐上，最好一个女生一个男生，已我大型的食肉动物，避免不了和一个强壮的男生坐一个上，不过我们是朋友，哈哈，我上去的时候特别害怕，据说全程需要一个半小时，而且最后的急流有五米高，我当时就崩溃了，但抵不住朋友的各种忽悠，也不想丢脸，硬着头皮上了，刚开始皮艇缓缓流着，我们还聊着天，不得不说这河水真的很清澈，清澈到下面的一草一木都看得见，一路上我就各种叫，过最高的坡度时，我们和前面那个撞起来了，结果我们皮艇翻了，我们二人被皮艇牢牢的按在下面，根本上不来，而且我们都不会游泳，当时很害怕，但脑子是清醒的，第一反应是我银行卡密码，我怎样告诉我妈，万一我真的没了，也不至于钱没人花，这时我朋友一直在勾我的脚，想把我往上托，但皮艇一直推不动，我相信我不可能就怎样没的，工作人员及时赶来，一把拎起我往旁边一坐，有拎起我朋友，我喝了好几口水，心有余悸，但脸上还在笑着说没事，我朋友上来正好就一直安抚我，结束之后才知道他有一个哥们就是这样没有了，所以他特别在意，想尽自己全力去救我，我感谢他，后面我们那船全程都有工作人员跟着，真的很刺激，推荐指数五颗星，我们是六月份去的，天气刚有点热，去的时候也是刚开第一天，建议大家在春天转夏天的时候去，人少，玩起来尽兴
5.0,pos,0.9732872247695923,世人眼中，漓江就是大家闺秀，而遇龙河就是小家碧玉，我却独爱这小家碧玉，特别享受静静地坐在竹筏上，看着雾气缭绕的大山和筏下涓涓流淌的河流，感觉自己在游览一幅幅水墨画，就是有点心疼筏工，希望他们的待遇能有所改变吧！辛苦了
3.0,neg,0.9961792230606079,我们住在山畔酒店，就是漂流的终点，因为不知道漂流的具体线路，就按导航走，我们是自己开车到阳朔的，早上从酒店出发跟导航一路走的时候，到了一个有停车厂，门口有保安亭的地方，我们问他们漂流怎么走，当时一个穿警服的人和一个穿便衣的人二个人指了不同的方向，之后我们开上去发现油快没了就先去加了油。后来反回来的时候，我们原本的打算是司机把我们放在一个码头漂流，然后他开到我们的目的地等我们，可没想到我们开回来这里的时候，竟然这个口过不去了，他们说这里不让过，一定要求我们把车停在停车场，并且说晚上七点才能去开，可以坐观光车离开。我们说如果不让开，为什么其他车可以过，为什么我们上来的时候你们不说，还给我们指路。后来我们下车看上来时候的标牌，上来的时候这个牌子是反面可以看到，我们看不到，只是一块修路的拦路牌，他们说话很凶，于是我们问他们，我们现在这个车只想开回我们住的酒店，要怎么办，他们说不行，只能晚上来开，对于这个规定很奇怪，接着边上的村民开始发火，说这些人就是强盗土匪，把路拦着不让走，连他们村民的车也不让过，还说只能申请通行证，但是最大的问题，是一路上没有任何提示不让车通过，而且在不到这个停车场的路上，都可以随意来回通行，唯独这里，强行要求车不让过，另外边上还有一个开私家车的游客也来说，说他来取票，但是不是这个口，现在也不让走，票也不能取，怎么办。后来我们要求他们领导来，等了很久，公安有人来了，一走刚就开始拿手机拍我们，说话还很难听，先是让我们车开到边上，后来要求我们开去停车厂，我们开到边上后，就不再肯开到停车厂，他拍，我们也拍，我们问他是哪个所的，他说他是公安局的，我们问他哪个局，什么名字，警官证在哪里，那个人都不敢说了，最后他还是把我们的车和另外一辆车放走了。之后我们去漂流，漂流景色 不错，但是和我们几条船分别和师傅聊天的时候，发现这个村民其实也怨恨很多，说有人投资修了路，最后不让开车，本来他们生意很好，结果因为车不让开，一定要花钱坐观光车，所以后来旅游团基本不来了，都去了另外一个漂流，他们本来有一千名船家，现在只有四百名，而且有时候还出不了船，一条船一次他们拿的钱也很少，算下来，如果现在这种旺季，一天收入也就百十来块，如果淡季，一天就几十，很多网上的人评论说这些事说都是村霸干的，这种混乱的情况，真心毁了这么美的风景。
5.0,pos,0.8753982782363892,从阳朔客运站坐去金龙方向的车，6元/人，提前告诉司机到金龙桥下车。车程40分钟，下车就是换票处。我买的是金龙桥到旧县288两人包筏的票，漂流了1小时45分钟。大概是淡季，8:30到的，河面上就我们一条筏。看到有很多网评抱怨船工不说话，漂流时间短。船工不说话，正好我们静静的感受诗情画意，漂1小时以后再漂亮的景也有些审美疲劳了。江风还是有些冷，我倒是想着差不多该到地方了吧。到旧县可包车，60元回阳朔，也可租电动车或自行车继续前行，回阳朔再还车。
5.0,pos,0.9062716364860535,遇龙河漂流是阳朔的著名游乐景点。 一架竹筏可乘坐两人，一名筏工用竹篙撑筏。在固定的水域中，先逆流而上，然后在机械的帮助下，上一个台阶，到一个高出一米左右的水域，然后竹筏调头，再从高水域象跳台阶一样跳进低水域中，非常刺激。
4.0,pos,0.9862631559371948,桂林遇龙河真是美极了！门票全程240元，半程150元，竹筏漂流非常惬意。河水清澈，两岸山峰如画，仿佛置身仙境。虽然价格不菲，但独特的自然风光和宁静的氛围让人流连忘返，绝对值得一试！
5.0,pos,0.8896740674972534,遇龙河漂流是坐在竹筏上的漂流形式，一般两人一个竹筏，竹筏上专门由船夫撑着住栲顺流而下。水面上风平浪静，清澈见底的河水，当中有一个坡度较高的点儿会给坐竹筏的游客拍张精彩的照片，喜欢的游客可以花费20/张的价格买下。坐着竹筏，看河边连绵起伏的山峦，远处那个像不像青蛙呢？途中船夫会唱上几句小调儿，蛮有意思的。
3.0,pos,0.9032658934593201,景色很棒，筏工也很热情，唯一坑爹的是现在的价格，政府收购以后把遇龙河划成4段分段收费加起来是以前的三倍多。我坐的是金龙桥到旧县，清明来的。景色不错，政府的干预坑爹，希望阳朔不要变成第二个凤凰古城
5.0,pos,0.915078341960907,节假日坐竹筏的话，人会比较多，要早上去排队最好，也可通过关注遇龙河小程序查看现场实时排队情况 事先网上买票，这还只是相当于预订，现场还是需要换票的，换票相当于拿号排队，然后到等候大厅等着叫号即可。300个筏工等着迎客，所以不必担心等的时间很长。255元一个筏子，坐2个人，一家三口的话，就要买两个筏子了。 我们是最火最长的那条线路，划了差不多100多分钟，筏工也是够辛苦的。一共9个落差点，第一个落差点就有点高，屁股都湿了。 中途脱救生衣拍照的话，小费谈的是50元，最后一个落差点有人帮着拍合照，要取照片的话是，20元，也可以不要。
5.0,pos,0.9942588806152344,遇龙河绝对是值得去的景点，在阳嗍县城里，任何一家酒店都应该和景区有关联。可以直接在酒店买票，酒店会安排车在门口接送，并在你游玩之后送你回到酒店（我们是12月份去的，酒店价格在200左右，景区门票160元）坐竹筏这一段是遇龙河最经典的一段景点，会有九个落差，不多说，自己体验。全程1个半小时（不返回，汽车会在你下阀的地方等你。）唯一需要注意的地方，就是撑筏人会暗示让你给他小费，当做没听到就好了。期间会遇见两个在江边买烤鱼的人，船夫也会尽力的推荐你买烤鱼吃（看你自己了，他不会强买强卖。）总体来说还是很不错的，很值得去的一个地方，风景真的太美了。看图片吧。
5.0,pos,0.9788196682929993,阳朔的主景点，到阳朔一定要去遇龙河漂流，山美、水美景色真的很美，排队时间也不长，建议带自拍杆，要想多自拍就不要坐在筏工同侧。可以考虑给筏工点小费，让他讲讲故事。
