评分,comments
5,去过 桂林 那么 多 景区 ， 感觉 ， 这个 景区 最 上档次 景区 ， 里边 服务 人员 态度 非常 得 好 ， 商店 很 上档次 。 很多 当地 特色 东西 ， 文化 东西 非常 值得 看一看 逛一逛 ， 另外 景色 非常 漂亮 ， 晚上 值得 推荐 ， 山水 美景 秒杀 现在 所有 演出 。
5,当地 朋友 推荐 兴坪 古镇 刚刚 建成 新 旅游景点 ， 美食 人文 ， 还有 晚上 节目 表演 ， 最最 意外 园区 里面 ， 还有 一家 新 媒体 艺术 感官 餐厅 ， 介绍 还是 米其林 三星 厨师 团队 ， 临时 决定 为 女朋友 增加 惊喜 ， 预定 晚宴 ， 一次 体验 简直 超值 ， 原价 980 元 一位 法式 大餐 ， 由于 试营业 期间 享受 特殊 折扣 ， 这件 餐厅 鹅 肝 简直 太棒了 ， 入口 即 化 ， 油腻 ， 另外 女朋友 非常 喜欢 ， 对于 刚刚 一起 ， 第一次 制造 浪漫 ， 非常 满意 ！ 【 美食 】 【 景色 】 【 性价比 】
5,十分 值得 ， 人文 度假区 环境 清幽 ， 离 广州 很近 ， 只 需要 两个 半小时 车程 ， 下车 可 联络 免费 班车 送到 酒店 。 周末 度假 好 地方 。 里面 桂林 米粉 ， 音乐 餐 吧 应有尽有 。 很 方便 。 兴坪 古镇 走路 只 需要 15 分钟 。 可以 享受 漓江 美景 啦 。 酒店设施 很 新 ， 服务 十分 到位 ！
5,三千 漓 中国 山水 人文 度假村 占地面积 较大 ， 据说 两千多 亩 ， 融合 山水 文化 ， 鱼耕 文化 ， 旅游 文化 为 特色 ， 打造 休闲 度假 风格 ， 建筑设计 理念 凸显 山水 人文 ， 休闲 度假 地方 。
5,阳朔 兴坪 三千 漓 人文 度假区 ， 看到 过 阳光 下 青山绿水 ， 却 未必 感受 过 月色 下 漓水 山境 。 夜幕降临 ， 璀璨 华灯 映照 下 三千 漓 更显 五彩缤纷 ， 梦幻 绝伦 ， 每晚 三生 三世 三千 漓 梦幻 夜游 实景 演出 ， 特别 推荐 永和 豆浆 除了 油条 豆浆 ， 这里 提供 各种 小吃 快 炒 ， 味道 超赞 。 据说 已经 成为 景区 员工 第二 食堂 高性价比 不二 选择 。
5,三千 漓 中国 山水 人文 度假区 位于 阳朔县 兴坪 古镇 境内 ， 离 阳朔 高铁 站 只有 6 公里 ， 即 酒店 景区 ， 占地面积 超过 2000 亩 ， 景区 沿 大源 河 — — 漓江 支流 建设 ， 集 山水 风光 为 一体 综合性 旅游 度假区 。
5,三千 漓 这个 名字 真是太 好听 ， 三千 弱水 只取 一瓢 饮 。 生活 总是 很 多种 可能性 ， 遇到 不顺 也好 ， 欢喜 也罢 ， 最 重要 可以 出来 走走 ， 度假 发现 一样 世界 ， 更会 看到 一样 。 三千 漓 给 度假 客人 提供 兴坪 古镇 穿梭 巴士 ， 一趟 古镇 老寨山 ， 从 山上 三千 漓 发现 一样 美 。 广州 过来 太 方便 ， 下次 跟 男朋友 再 来 。
5,清晨 起床 呼吸 着 田园 山水 新鲜空气 ， 点上 一杯 永和 豆浆 与 油条 ， 悠闲 享受 着 早餐 时光 。 这里 没有 城市 喧哗 快节奏 气息 ， 只有 悠闲 慵懒 舒适 生活 。 牵着 爱人 手 ， 漫步 河边 享受 着 三千 漓 带来 绝美 山水 ， 看着 精彩 浪漫 爱情故事 演绎 地道 桂剧 文化 ， 晚上 住 着 河边 船宿 ， 这次 度假地 没有 选错 。
5,昨天晚上 梦幻 实景 演艺 （ 三生 三世 三千 漓 ） ， 感受 一把 小渔娘 渔夫 动人 爱情故事 。 美丽 漓江 大 拐弯处 ， 能 放慢 脚步 ， 能 让 静下心来 过 几天 慢 生活 好去处 真是 太好了 ， 听说 景区 还会 六月份 开通 古镇 巴士 车 ， 真是太 方便 。 值得 再 来 。
5,度假区 位于 兴坪 古镇 凤凰 路 1 号 ， 白天 游玩 不同 地方 ， 晚上 可以 观看 三生 三世 三千 漓 实景 演出 ， 冬天 他们 演出 ， 实在 佩服 ， 江边 寒冷 ， 小鱼 娘 与 渔夫 爱情故事 上演 。
5,【 景色 】 三千 漓 夜晚 不错 ， 晚上 三生 三世 三千 漓 表演 让 回味无穷 ， 可以 景区 胡桃 里 喝喝 小 酒 ， 看看 山水 ， 来 桂林 阳朔 休闲 度假 第一 选择
5,三千 漓 印象 ： 一道 清江 水 ， 一只 乌篷船 ， 水为 天空 镜 ， 镜中花 树影 ， 幽静 ， 唯美 ， 身着 三千 漓古艺 文化 汉服 青衣 ， 体验 美 天然 古法 造纸 ， 拈 一朵花 鬓 旁 ， 拍 一组 美照 留念 。 枉 此行 ！ 认定 此地 为 最 文艺 ， 最 逍遥 度假 所在 ！
5,很久以前 来过 一次 ， 那时 还 没建好 。 建成 以后 真 还是 第一次 进来 。 总体 感觉 不错 ， 住宿 环境 ， 园区 景色 ， 人文 设计 ， 游乐 设施 等 做 得 很 好 。 但 这次 只是 匆匆 过客 ， 没 能 好好 住 下 品味 一下 。 下次 再 来 ！
4,三千 漓 山水 人文 度假 酒店 ， 集 人文 旅游 休闲 为 一体 综合性 景区 ， 景区 占地面积 约 2200 亩 ， 每栋 建筑 不同 名字 ， 建成 四合院 风格 ， 三层楼 ， 还 比较 幽静 。
5,果然 阳朔 风景 兴坪 ， 今天 带 小孩 三千 漓 玩 一天 ， 小孩 玩 疯 ， 晚上 表演 很 精彩 ， 一家人 出行 很 圆满 。 孩子 要求 下次 还要 再 来 。
